latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.12206,74.96167,337.12,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.93,3.71,D,0
31.28412,74.38138,329.41,0.47,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.12,2.69,D,0
31.00815,74.95614,352.13,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,302.65,30.64,D,0
31.01229,74.95498,344.6,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,311.15,30.64,D,0
31.03057,74.93597,339.27,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.5,3.23,D,0
31.01918,74.882,340.64,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,303.19,7.05,D,0
31.03847,74.95271,346.11,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,304.88,21.11,D,0
31.02335,74.88083,338.94,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,304.01,9.49,D,0
31.04583,74.94593,335.16,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.41,3.28,D,0
31.03407,74.80583,339.8,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,300.12,6.1,D,0
31.06925,74.9109,330.81,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.96,2.78,D,0
31.05742,74.83293,339.53,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.7,4.73,D,0
31.02676,74.68629,339.9,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,301.26,12.15,D,0
31.02579,74.68166,334.28,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,300.26,12.15,D,0
31.0663,74.85442,339.2,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.24,5.56,D,0
31.09512,74.95105,330.77,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.9,2.19,D,0
31.09926,74.94988,339.82,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.96,6.35,D,0
31.09775,74.83598,334.18,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.03,2.71,D,0
31.12798,74.85371,336.98,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.11,7.3,D,0
31.12522,74.71464,339.26,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,298.56,3.96,D,0
31.25434,74.91006,329.93,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.04,2.32,D,0
31.25606,74.87646,339.94,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,301.1,6.22,D,0
31.29064,74.89516,331.95,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.52,2.11,D,0
31.2636,74.70165,329.51,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.32,2.54,D,0
31.32598,74.96053,336.89,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.23,3.51,D,0
31.38526,74.94581,342.33,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,300.13,4.64,D,0
31.37878,74.9148,331.15,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.48,3.76,D,0
31.36518,74.8288,338.86,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.37,3.17,D,0
31.30769,74.45004,339.35,0.46,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.89,5.56,D,0
31.16484,73.76198,340.07,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,298.82,6.57,D,0
31.21114,73.55618,337.96,0.52,0.5,2023-11-15,0737,N20,VIIRS,n,2,298.81,2.51,D,0
31.2156,73.55486,339.56,0.52,0.5,2023-11-15,0737,N20,VIIRS,n,2,299.73,5.51,D,0
31.2869,73.83844,332.77,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.35,3.35,D,0
31.31212,73.89053,336,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.79,3.18,D,0
31.86483,74.5214,331.83,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.04,5.61,D,0
31.85806,74.48923,328.6,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,298.65,3.74,D,0
31.85708,74.48463,332.83,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,298.25,3.43,D,0
31.89845,74.55534,328.37,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.15,2.03,D,0
31.83941,74.23135,340.75,0.46,0.47,2023-11-15,0737,N20,VIIRS,n,2,302.75,6.98,D,0
31.9437,74.70993,330.51,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.45,2.28,D,0
31.85911,74.26088,328.45,0.46,0.47,2023-11-15,0737,N20,VIIRS,l,2,299.98,3.09,D,0
31.98793,74.81947,338.37,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.89,4.71,D,0
31.91883,74.46188,336.71,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,298.97,3.2,D,0
31.92908,74.55368,330.21,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.32,2.57,D,0
31.98919,74.81643,335.96,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.03,4.4,D,0
31.87259,74.26972,332.39,0.46,0.47,2023-11-15,0737,N20,VIIRS,n,2,300.69,2.19,D,0
31.92204,74.45851,328.16,0.45,0.47,2023-11-15,0737,N20,VIIRS,l,2,298.6,2.83,D,0
31.89721,74.34246,339.33,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,301.71,5.63,D,0
31.88612,74.29086,343.4,0.46,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.73,6.09,D,0
31.97945,74.68757,339.23,0.43,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.71,3.41,D,0
31.94197,74.44788,343.47,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,302.11,9.46,D,0
31.96676,74.46026,344.1,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.99,4.1,D,0
31.99341,74.4818,343.89,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.52,4.59,D,0
31.8619,73.79652,336.64,0.49,0.48,2023-11-15,0737,N20,VIIRS,n,2,302.49,4.82,D,0
31.88827,73.66618,342.04,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.97,5.75,D,0
31.92445,73.72567,344.12,0.49,0.49,2023-11-15,0737,N20,VIIRS,n,2,302.01,5.67,D,0
31.96571,73.51521,329.34,0.5,0.49,2023-11-15,0737,N20,VIIRS,l,2,300.01,2.15,D,0
31.26314,73.66411,329.3,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,298.47,6.67,D,0
31.26201,73.65887,337.43,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,301.84,10.06,D,0
31.30993,73.83709,339.75,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,300.35,8.33,D,0
31.27964,73.63138,333.87,0.51,0.5,2023-11-15,0737,N20,VIIRS,n,2,298.66,9.63,D,0
31.27851,73.62612,336.31,0.51,0.5,2023-11-15,0737,N20,VIIRS,n,2,302.48,9.63,D,0
31.29641,73.66539,329.85,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,298.3,1.95,D,0
31.53936,74.80007,333.05,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.5,3.1,D,0
31.34058,73.84976,338.83,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.85,4.01,D,0
31.32194,73.7187,329.73,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.35,2.87,D,0
31.54029,74.80079,331.73,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.58,2.35,D,0
31.29328,73.66316,329.89,0.51,0.49,2023-11-15,0737,N20,VIIRS,n,2,298.97,2.27,D,0
31.34306,73.84579,339.51,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,300.47,3.39,D,0
31.40324,73.82272,339.64,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,300.7,7.06,D,0
31.48015,73.98743,331.29,0.49,0.48,2023-11-15,0737,N20,VIIRS,n,2,300.17,3.28,D,0
31.4791,73.98246,330.55,0.49,0.48,2023-11-15,0737,N20,VIIRS,n,2,299.54,3.28,D,0
31.47928,73.98499,345.77,0.49,0.48,2023-11-15,0737,N20,VIIRS,n,2,300.43,5.17,D,0
31.44028,73.74397,330.18,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,299.37,1.85,D,0
31.6755,74.71156,336.5,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,298.8,3.41,D,0
31.51069,73.81016,347.42,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,301.32,9.05,D,0
31.69925,74.65687,339.79,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,301.18,8.67,D,0
31.69154,74.51344,329.76,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.36,1.55,D,0
31.69572,74.51224,328.91,0.45,0.47,2023-11-15,0737,N20,VIIRS,l,2,300.43,2.34,D,0
31.55659,73.78575,330.82,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,300.01,3.62,D,0
31.55507,73.78432,336.02,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,300.94,3.44,D,0
31.55721,73.77285,339.04,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,301.08,6.31,D,0
31.73909,74.53142,342.07,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,303.63,11.9,D,0
31.74327,74.53023,353.42,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,301.17,11.9,D,0
31.79078,74.71416,328.15,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,297.55,2.37,D,0
31.68909,74.21204,367,0.47,0.47,2023-11-15,0737,N20,VIIRS,h,2,301.9,10.92,D,0
31.77059,74.57587,342.45,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,299.75,5.45,D,0
31.72316,74.20216,329.89,0.47,0.47,2023-11-15,0737,N20,VIIRS,n,2,298.62,4.49,D,0
31.80393,74.56629,329.33,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,297.72,2.96,D,0
31.78444,74.43002,335.47,0.45,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.37,4.66,D,0
31.73695,74.20322,328.95,0.47,0.47,2023-11-15,0737,N20,VIIRS,n,2,299.37,1.52,D,0
31.8431,74.58576,331.93,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,297.58,3.36,D,0
31.84725,74.58456,328.49,0.44,0.46,2023-11-15,0737,N20,VIIRS,n,2,297.52,3.36,D,0
31.64548,73.65147,348.69,0.5,0.49,2023-11-15,0737,N20,VIIRS,n,2,303.07,7.18,D,0
31.61447,74.35812,298.08,0.46,0.63,2023-11-15,2001,N20,VIIRS,n,2,287.11,0.67,N,0
31.61942,74.37331,298.55,0.46,0.63,2023-11-15,2001,N20,VIIRS,n,2,285.96,0.43,N,0
31.63391,74.42342,296.95,0.45,0.63,2023-11-15,2001,N20,VIIRS,n,2,285.79,0.39,N,0
31.65301,74.17447,306.37,0.5,0.65,2023-11-15,2141,N20,VIIRS,n,2,286.45,0.99,N,0
31.09745,74.92541,351.57,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,297.33,10.35,D,0
31.12519,74.94305,328.68,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,296.17,2.14,D,0
31.37548,74.98827,326.62,0.4,0.6,2023-11-16,0718,N20,VIIRS,n,2,294.76,1.74,D,0
31.34938,74.83688,328.6,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,296.57,2.53,D,0
31.00899,74.61409,367,0.43,0.62,2023-11-16,0718,N20,VIIRS,h,2,296.66,11.31,D,0
31.00701,74.95954,331.14,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,298.36,3.34,D,0
31.09744,74.92471,367,0.41,0.61,2023-11-16,0718,N20,VIIRS,h,2,298.39,7.04,D,0
31.09176,74.97211,339.98,0.41,0.6,2023-11-16,0718,N20,VIIRS,n,2,295.85,6.6,D,0
31.00708,74.61584,367,0.43,0.62,2023-11-16,0718,N20,VIIRS,h,2,294.36,11.48,D,0
31.09149,74.97155,349.47,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,296.56,6.29,D,0
31.06643,74.91712,335.14,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,297.87,2.48,D,0
31.00678,74.84192,334.35,0.42,0.61,2023-11-16,0718,N20,VIIRS,n,2,296.4,2.08,D,0
31.01031,74.94944,341.05,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,297.76,4.28,D,0
31.00805,74.96368,332.74,0.41,0.61,2023-11-16,0718,N20,VIIRS,n,2,296.77,3.34,D,0
31.31538,73.64221,333.18,0.48,0.65,2023-11-16,0719,N20,VIIRS,n,2,297.48,2.65,D,0
31.43834,73.82833,351.61,0.47,0.64,2023-11-16,0719,N20,VIIRS,n,2,298.62,9.67,D,0
31.29278,73.64664,327.74,0.48,0.65,2023-11-16,0719,N20,VIIRS,n,2,296.92,1.76,D,0
31.29888,73.83785,347.72,0.47,0.64,2023-11-16,0719,N20,VIIRS,n,2,298.25,7.17,D,0
31.24064,73.73343,334.6,0.48,0.64,2023-11-16,0719,N20,VIIRS,n,2,297.61,2.67,D,0
31.99056,74.43921,328.73,0.42,0.61,2023-11-16,0719,N20,VIIRS,n,2,298.1,1.95,D,0
31.99699,74.48753,326.53,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,298.21,2.21,D,0
31.99474,74.54756,326.74,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,298.23,2.08,D,0
31.98075,74.56143,325.36,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,297.1,1.54,D,0
31.95197,74.35287,326.58,0.42,0.61,2023-11-16,0719,N20,VIIRS,n,2,297.96,1.59,D,0
31.99518,74.55001,329.5,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,297.61,1.96,D,0
31.8384,74.57587,327.83,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,295.53,1.59,D,0
31.70789,74.15552,331.04,0.44,0.62,2023-11-16,0719,N20,VIIRS,n,2,298.4,1.95,D,0
31.58899,74.5828,333.56,0.42,0.61,2023-11-16,0719,N20,VIIRS,n,2,297.67,2.53,D,0
31.69588,74.61375,333.53,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,297.76,4.64,D,0
31.4627,73.80392,345.62,0.47,0.64,2023-11-16,0719,N20,VIIRS,n,2,296.47,4.21,D,0
31.69811,74.69141,326.13,0.41,0.61,2023-11-16,0719,N20,VIIRS,n,2,296.88,1.26,D,0
31.46294,73.80427,351.95,0.47,0.64,2023-11-16,0719,N20,VIIRS,n,2,296.78,5.76,D,0
31.58596,74.64056,335.34,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,291.47,3.8,D,0
31.53366,73.88322,339.25,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,298.29,4.85,D,0
31.48583,73.79395,329.94,0.5,0.66,2023-11-16,0859,N20,VIIRS,n,2,296.52,1.84,D,0
31.30644,73.89674,333.28,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,297.5,3.15,D,0
31.3175,73.8743,334.09,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,297.54,4.66,D,0
31.30109,73.79983,350.47,0.5,0.66,2023-11-16,0859,N20,VIIRS,n,2,298.37,6.33,D,0
31.29706,73.83776,344.46,0.5,0.66,2023-11-16,0859,N20,VIIRS,n,2,299.24,5.53,D,0
31.29736,73.84314,332.92,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,296.05,5.53,D,0
31.24506,73.55579,347.13,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,298.43,9.58,D,0
31.2464,73.69172,333.36,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.3,4.42,D,0
31.24668,73.69698,345.18,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.35,4.42,D,0
31.21611,73.57858,367,0.49,0.65,2023-11-16,0859,N20,VIIRS,h,2,305.61,45,D,0
31.21748,73.60452,367,0.49,0.65,2023-11-16,0859,N20,VIIRS,h,2,298.82,10.85,D,0
31.26541,74.72226,327.96,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,289.9,3.16,D,0
31.00032,74.81387,329.63,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,294.54,3.5,D,0
31.00354,74.8751,356.46,0.58,0.7,2023-11-16,0859,N20,VIIRS,n,2,291.42,15.78,D,0
31.3172,73.86891,339.28,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,299.07,4.66,D,0
31.24262,73.55524,332.34,0.48,0.65,2023-11-16,0859,N20,VIIRS,n,2,297.46,4.37,D,0
31.24294,73.56039,345.29,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,297.06,4.37,D,0
31.24476,73.69093,329.32,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.12,4.6,D,0
31.24508,73.69618,347.1,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.67,4.6,D,0
31.22135,73.60338,350.76,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.77,5.8,D,0
31.21379,73.57789,350.12,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,308.49,23.72,D,0
31.2141,73.58306,333.53,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.26,23.72,D,0
31.21533,73.60378,343.82,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,297.64,5.8,D,0
31.20236,73.58904,346.26,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,298.85,8.2,D,0
31.20267,73.59422,355.15,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,296.98,8.2,D,0
31.20026,73.65703,337.92,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,297.24,4.78,D,0
31.20518,74.84589,328.37,0.58,0.7,2023-11-16,0859,N20,VIIRS,n,2,290.35,2.09,D,0
31.09405,74.83636,344.54,0.58,0.69,2023-11-16,0859,N20,VIIRS,n,2,290.61,8.67,D,0
31.08117,74.8371,340.86,0.58,0.69,2023-11-16,0859,N20,VIIRS,n,2,292.23,10.15,D,0
31.09293,74.83675,343.84,0.58,0.69,2023-11-16,0859,N20,VIIRS,n,2,290.78,11.14,D,0
31.08004,74.83746,341.89,0.58,0.69,2023-11-16,0859,N20,VIIRS,n,2,292.64,5.92,D,0
31.07329,74.83163,336.95,0.58,0.69,2023-11-16,0859,N20,VIIRS,n,2,291.96,5.92,D,0
31.01649,74.85931,334.99,0.58,0.7,2023-11-16,0859,N20,VIIRS,n,2,289.52,4.14,D,0
31.00687,74.79243,353.7,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,297.04,10.33,D,0
31.0013,74.81107,334.77,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,294.71,3.87,D,0
31.81434,73.60655,339.64,0.49,0.65,2023-11-16,0859,N20,VIIRS,n,2,298.72,5.94,D,0
31.828,74.93011,340.87,0.59,0.7,2023-11-16,0859,N20,VIIRS,n,2,294.99,6.78,D,0
31.79328,74.57165,327.63,0.56,0.69,2023-11-16,0859,N20,VIIRS,n,2,294.16,2.31,D,0
31.78207,74.60882,328.96,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,291.99,4.44,D,0
31.82822,74.92927,342.64,0.59,0.7,2023-11-16,0859,N20,VIIRS,n,2,295.54,6.22,D,0
31.78042,74.60831,330.4,0.57,0.69,2023-11-16,0859,N20,VIIRS,n,2,294.17,3.6,D,0
31.73441,74.19146,329.36,0.53,0.67,2023-11-16,0859,N20,VIIRS,n,2,296.93,5.63,D,0
31.73556,74.21438,332.38,0.54,0.68,2023-11-16,0859,N20,VIIRS,n,2,296.24,2.93,D,0
31.73787,74.26047,338.71,0.54,0.68,2023-11-16,0859,N20,VIIRS,n,2,296.79,3.91,D,0
31.74559,74.54972,336.15,0.56,0.69,2023-11-16,0859,N20,VIIRS,n,2,295.89,5.68,D,0
31.61835,74.09148,351.13,0.53,0.67,2023-11-16,0859,N20,VIIRS,n,2,295.74,6.83,D,0
31.54705,73.90671,330.97,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,296.13,4.07,D,0
31.56644,73.81042,329.81,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,297.41,3,D,0
31.55852,73.88713,340.7,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,297.83,4.87,D,0
31.54745,73.90976,338.69,0.51,0.66,2023-11-16,0859,N20,VIIRS,n,2,296.11,4.97,D,0
31.62223,74.42613,297.25,0.55,0.51,2023-11-16,2122,N20,VIIRS,n,2,285.4,0.53,N,2
31.65428,74.17702,308.72,0.53,0.5,2023-11-16,2122,N20,VIIRS,n,2,286.57,1.43,N,0
31.07127,74.79391,328.77,0.78,0.78,2023-11-17,0700,N20,VIIRS,n,2,295.88,3.68,D,0
31.11203,74.88094,350.18,0.77,0.77,2023-11-17,0700,N20,VIIRS,n,2,296.43,9.67,D,0
31.69235,74.58392,326.46,0.77,0.77,2023-11-17,0700,N20,VIIRS,n,2,296.02,4.21,D,0
31.73726,74.53095,325.74,0.77,0.78,2023-11-17,0700,N20,VIIRS,n,2,294.48,6.26,D,0
31.73393,74.52798,346,0.77,0.78,2023-11-17,0700,N20,VIIRS,n,2,296.02,9.01,D,0
31.81218,74.35627,341.86,0.79,0.78,2023-11-17,0700,N20,VIIRS,n,2,295.39,14.36,D,0
31.80986,74.34839,348.52,0.79,0.78,2023-11-17,0700,N20,VIIRS,n,2,298.46,16.23,D,0
31.80801,74.3517,367,0.79,0.78,2023-11-17,0700,N20,VIIRS,h,2,299.48,25.74,D,0
31.89414,74.30776,332.33,0.79,0.78,2023-11-17,0700,N20,VIIRS,n,2,296.3,6.28,D,0
31.8913,74.30915,325.92,0.79,0.78,2023-11-17,0700,N20,VIIRS,n,2,295.59,4.37,D,0
31.8123,74.21353,332.75,0.56,0.51,2023-11-17,0840,N20,VIIRS,n,2,299.26,3.19,D,0
31.35876,73.87887,327.26,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,297.01,4.97,D,0
31.34851,73.70714,339.72,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.93,13.66,D,0
31.37238,73.71532,339.53,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,298.05,5.32,D,0
31.38301,73.73063,339.3,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,297.84,4.19,D,0
31.39258,73.58149,339.48,0.51,0.49,2023-11-17,0840,N20,VIIRS,n,2,295.04,6.01,D,0
31.5227,74.90992,339.37,0.61,0.53,2023-11-17,0840,N20,VIIRS,n,2,300.68,12.73,D,0
31.41526,73.62777,328.71,0.51,0.49,2023-11-17,0840,N20,VIIRS,n,2,296.48,5.64,D,0
31.51766,74.67274,335.95,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,297.75,3.54,D,0
31.53551,74.65192,341.14,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,300.49,10.09,D,0
31.46574,73.87196,329.02,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.14,2.3,D,0
31.47963,73.87035,339.85,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,298.24,7.5,D,0
31.46896,73.86919,329.12,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,297.65,2.95,D,0
31.53899,74.65606,328.98,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,298.75,4.27,D,0
31.53849,74.6498,331.93,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,299.84,4.57,D,0
31.47871,73.87371,335.88,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,297.53,3.16,D,0
31.47628,73.8457,329.83,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.72,2.16,D,0
31.48846,73.87821,333.81,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.85,5.32,D,0
31.48651,73.85579,329.63,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.89,3.09,D,0
31.49842,73.8318,335.28,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,298.44,5.62,D,0
31.51163,73.87548,346.37,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,298.59,7.08,D,0
31.52026,73.92002,345.84,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,307.46,57.41,D,0
31.51677,73.88057,331.07,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,295.55,7.74,D,0
31.51627,73.87495,338.37,0.53,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.4,7.08,D,0
31.54368,74.07892,340.34,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,301.38,14.7,D,0
31.54317,74.07314,328.11,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,299.23,14.7,D,0
31.59639,74.13741,332.51,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,297.14,4.37,D,0
31.59587,74.13158,333.45,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,297.92,5.34,D,0
31.56464,73.73988,331.63,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.88,3.29,D,0
31.59332,74.1363,339.49,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,298.08,9.98,D,0
31.56881,73.73754,331.79,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,293.49,3.14,D,0
31.62557,74.17994,337.53,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,298.33,6.09,D,0
31.72386,74.5406,335.46,0.58,0.52,2023-11-17,0840,N20,VIIRS,n,2,297.79,4.73,D,0
31.65214,73.58387,341.28,0.51,0.49,2023-11-17,0840,N20,VIIRS,n,2,295.27,6.58,D,0
31.74805,74.538,329.04,0.58,0.52,2023-11-17,0840,N20,VIIRS,n,2,297.33,2.72,D,0
31.65269,73.58521,339.62,0.51,0.5,2023-11-17,0840,N20,VIIRS,n,2,297.53,5.75,D,0
31.77882,74.17067,332.27,0.56,0.51,2023-11-17,0840,N20,VIIRS,n,2,299.83,3.13,D,0
31.81794,74.57078,336.26,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,293.25,4.01,D,0
31.78046,74.1348,329.63,0.55,0.51,2023-11-17,0840,N20,VIIRS,n,2,299.24,5.27,D,0
31.81143,74.21484,330.07,0.56,0.51,2023-11-17,0840,N20,VIIRS,n,2,300.52,3.32,D,0
31.34847,73.70897,351.78,0.52,0.5,2023-11-17,0840,N20,VIIRS,n,2,296.43,12.21,D,0
31.85581,74.27503,330.46,0.57,0.52,2023-11-17,0840,N20,VIIRS,n,2,297.87,3.49,D,0
31.87193,74.35249,328.85,0.57,0.52,2023-11-17,0840,N20,VIIRS,n,2,295.06,2.64,D,0
31.84221,73.58267,328.08,0.51,0.5,2023-11-17,0840,N20,VIIRS,n,2,298.57,1.62,D,0
31.94305,74.67727,334.22,0.6,0.53,2023-11-17,0840,N20,VIIRS,n,2,296.35,3.74,D,0
31.92096,74.30421,336.8,0.57,0.52,2023-11-17,0840,N20,VIIRS,n,2,299.2,3.05,D,0
31.96041,74.7076,339.89,0.6,0.53,2023-11-17,0840,N20,VIIRS,n,2,298.28,4.83,D,0
31.95724,74.55474,330.66,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,295.28,4.12,D,0
31.93849,74.33899,338.3,0.57,0.52,2023-11-17,0840,N20,VIIRS,n,2,294.82,3.65,D,0
31.95239,74.44244,342.88,0.58,0.52,2023-11-17,0840,N20,VIIRS,n,2,291.65,7.42,D,0
31.95546,74.55309,334.91,0.59,0.53,2023-11-17,0840,N20,VIIRS,n,2,295.29,5.69,D,0
